,address,state,baths,beds,list_price,is_foreclosure,latitude,longitude,CityName,CountyName,NeighborhoodName,ZipCodeName,StatusInactive,StatusActive,StatusPending,StatusPublicRecord,TypeCondo/Coop,TypeSingleFamilyResidential,TypeMulti Family,TypeOther,TypeTownhouse,TypeCondo/Co-op,TypeGarage
1425,115 NW 60th Ave,FL,2.0,3.0,285000.0,0,25.7715,-80.2935,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1426,117 Northwest 42 Ave,FL,2.0,2.0,280000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1427,117 Northwest 42 Ave #1414,FL,2.0,2.0,280000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1428,117 Northwest 42nd Ave #1004,FL,3.0,2.0,275000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1429,117 Northwest 42nd Ave #1014,FL,2.0,2.0,247500.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1430,117 Northwest 42nd Ave #1204,FL,3.0,2.0,295000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1431,117 Northwest 42nd Ave #1508,FL,2.0,2.0,259900.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1432,117 Northwest 42nd Ave #713,FL,2.0,2.0,232000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1433,117 Northwest 42nd Ave #800,FL,2.0,2.0,259900.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1434,117 Northwest 42nd Ave #809,FL,1.0,1.0,193000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1435,117 Northwest 42ND AVE #902,FL,1.0,1.0,199000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1436,117 NW 42 #1007,FL,1.0,1.0,235000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1437,117 NW 42 AVENUE #1205,FL,3.0,2.0,248000.0,0,25.7729,-80.2633,1,6,22,19,1,0,0,0,1,0,0,0,0,0,0
1438,117 NW 42nd Ave  #812,FL,2.0,2.0,250000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1439,117 NW 42nd Ave #1001,FL,1.0,1.0,217000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1440,117 NW 42nd Ave #1008,FL,2.0,2.0,268000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1441,117 NW 42nd Ave #1010,FL,2.0,2.0,264800.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1442,117 NW 42nd Ave #1208,FL,2.0,2.0,269000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1443,117 NW 42nd Ave #1210,FL,2.0,2.0,275000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1444,117 NW 42nd Ave #1211,FL,2.0,2.0,255000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1445,117 NW 42nd Ave #1404,FL,3.0,2.0,334000.0,0,25.7729,-80.2635,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1446,117 NW 42nd Ave #1410,FL,2.0,2.0,375000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1447,117 NW 42nd Ave #1413,FL,2.0,2.0,259900.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1448,117 NW 42nd Ave #1504,FL,3.0,2.0,279000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1449,117 NW 42nd Ave #1506,FL,1.0,1.0,300000.0,0,25.7729,-80.2635,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1450,117 NW 42nd Ave #1516,FL,1.0,1.0,229900.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1451,117 NW 42nd Ave #1608,FL,2.0,2.0,269500.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1452,117 NW 42nd Ave #1612,FL,2.0,2.0,375000.0,0,25.7729,-80.2633,1,1,22,19,0,0,1,0,1,0,0,0,0,0,0
1453,117 NW 42nd Ave #1616,FL,1.0,1.0,210000.0,0,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1454,117 NW 42nd Ave #601,FL,2.0,2.0,289800.0,0,25.7729,-80.2635,1,5,22,19,1,0,0,0,1,0,0,0,0,0,0
1455,117 NW 42nd Ave #614,FL,2.0,2.0,265000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1456,117 NW 42nd Ave #700,FL,2.0,2.0,249000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1457,117 NW 42nd Ave #703,FL,3.0,2.0,249500.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1458,117 NW 42nd Ave #708,FL,2.0,2.0,249900.0,0,25.7725,-80.2635,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1459,117 NW 42nd Ave #715,FL,2.0,2.0,310000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1460,117 NW 42nd Ave #804,FL,3.0,2.0,250000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1461,117 NW 42nd Ave #807,FL,1.0,1.0,185000.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1462,117 NW 42nd Ave #809,FL,1.0,1.0,184900.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1463,117 NW 42nd Ave #813,FL,2.0,2.0,248977.0,0,25.7729,-80.2633,1,1,22,19,1,0,0,0,1,0,0,0,0,0,0
1464,117 NW 42nd Ave #914,FL,2.0,2.0,350000.0,0,25.7729,-80.2634,1,1,22,19,0,0,1,0,1,0,0,0,0,0,0
1465,117 NW 42nd Ave Apt 1201,FL,1.0,1.0,170513.0,1,25.7729,-80.2633,1,3,22,19,1,0,0,0,1,0,0,0,0,0,0
1466,117 NW 42ND AVE UNIT 601,FL,1.0,1.0,280000.0,1,25.7729,-80.2635,1,2,22,19,1,0,0,0,1,0,0,0,0,0,0
1467,118 NW 48th Ave,FL,2.0,3.0,299000.0,0,25.7729,-80.2741,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1468,120 NW 44th Ave,FL,0.0,0.0,549900.0,0,25.7728,-80.2685,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1469,120 NW 48th Ave #102,FL,1.0,2.0,320000.0,0,25.773,-80.2741,1,1,19,19,1,0,0,0,1,0,0,0,0,0,0
1470,120 NW 68 Ave,FL,3.0,5.0,499900.0,0,25.7715,-80.3062,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1471,120 NW 72nd Ave,FL,3.0,4.0,214442.0,0,25.7717,-80.3125,1,5,19,19,0,0,0,1,0,1,0,0,0,0,0
1472,125 Northwest 57th Ct,FL,1.0,2.0,265000.0,0,25.772,-80.2889,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1473,125 NW 57th Ct,FL,1.0,2.0,275000.0,0,25.772,-80.2889,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1474,125 NW 58th Ave,FL,1.0,3.0,250000.0,0,25.7722,-80.2898,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1475,131 NW 43rd Pl,FL,0.0,0.0,505000.0,0,25.7729,-80.2669,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1476,133 NW 59th Ct,FL,2.0,3.0,430000.0,0,25.7721,-80.2924,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1477,133 NW 86th Pl,FL,3.0,3.0,430000.0,0,25.7704,-80.3359,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1478,138 NW 48th Ct,FL,6.0,11.0,775000.0,0,25.7731,-80.2746,1,3,19,19,1,0,0,0,0,0,1,0,0,0,0
1479,143 NW 58th Ct,FL,0.0,0.0,510000.0,0,25.7722,-80.2906,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1480,150 Northwest 49th Ave,FL,4.0,3.0,410500.0,0,25.7729,-80.2762,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1481,150 NW 43rd Pl,FL,0.0,0.0,699000.0,0,25.7732,-80.2675,1,1,19,19,0,1,0,0,0,0,1,0,0,0,0
1482,150 NW 49th Ave,FL,5.0,4.0,329900.0,0,25.7729,-80.2762,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1483,155 NW 58th Ct,FL,2.0,3.0,495300.0,0,25.7724,-80.2906,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1484,158 NW 85th Ct,FL,3.0,3.0,355000.0,0,25.7716,-80.3342,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1485,160 NW 59th Ct,FL,2.0,3.0,285000.0,0,25.7719,-80.2931,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1486,161 NW 48th Ct,FL,3.0,6.0,335000.0,0,25.7736,-80.2741,1,3,22,19,1,0,0,0,0,1,0,0,0,0,0
1487,167 NW 85th Ct,FL,2.0,3.0,401000.0,0,25.7719,-80.3335,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1488,171 NW 49th Ave,FL,1.0,2.0,369900.0,0,25.7732,-80.2758,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1489,181 NW 68th Ave,FL,2.0,4.0,425000.0,0,25.7721,-80.3057,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1490,181 NW 76th Ave,FL,0.0,0.0,699000.0,0,25.7714,-80.3179,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1491,190 NW 72nd Ave,FL,3.0,3.0,360000.0,0,25.7719,-80.3125,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1492,20 NW 48th Pl,FL,1.0,3.0,409000.0,0,25.7718,-80.2755,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1493,20 NW 55th Ct,FL,0.0,0.0,339000.0,0,25.7711,-80.2862,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1494,200 Northwest 63rd Ct,FL,2.0,2.0,214900.0,0,25.7726,-80.2996,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1495,200 NW 44th Ave,FL,1.0,2.0,419999.0,0,25.7735,-80.2685,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1496,200 NW 52nd Ave,FL,2.0,3.0,339000.0,0,25.7735,-80.2803,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1497,200 NW 56th Ave,FL,0.0,0.0,314900.0,0,25.7728,-80.2867,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1498,201 NW 62nd Ave,FL,2.0,2.0,236000.0,0,25.7726,-80.2959,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1499,201 NW 63rd Ct,FL,3.0,4.0,310000.0,0,25.7727,-80.2989,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1500,204 NW 71st Ave #204,FL,2.0,2.0,204500.0,0,25.7722,-80.3108,1,1,19,19,1,0,0,0,1,0,0,0,0,0,0
1501,207 NW 59th Ct,FL,3.0,4.0,249990.0,0,25.7728,-80.2924,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1502,21 Northwest 59th Ct,FL,2.0,3.0,330000.0,0,25.7713,-80.2923,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1503,21 Northwest 61st Ave,FL,3.0,4.0,350000.0,0,25.7712,-80.295,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1504,21 NW 61st Ave,FL,3.0,4.0,375000.0,0,25.7712,-80.295,1,3,19,19,1,0,0,0,0,1,0,0,0,0,0
1505,21 NW 76th Ave,FL,0.0,0.0,405000.0,0,25.7704,-80.3179,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1506,210 NW 60th Ct,FL,2.0,3.0,900000.0,0,25.7728,-80.2947,1,1,19,19,1,0,0,0,0,1,0,0,0,0,0
1507,211 NW 48th Pl,FL,0.0,0.0,533900.0,0,25.7738,-80.2751,1,1,19,19,1,0,0,0,0,0,1,0,0,0,0
1508,10098 NW 74th Ter,FL,5.0,4.0,1100000.0,0,25.8425,-80.2253,1,1,12,20,1,0,0,0,0,1,0,0,0,0,0
1509,10215 NW 72nd Ter #10215,FL,3.0,3.0,463000.0,0,25.8394,-80.3379,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1510,10220 NW 72nd St #10220,FL,3.0,3.0,435000.0,0,25.8389,-80.3382,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1511,10234 NW 76 Terr,FL,4.0,4.0,650000.0,0,25.8537,-80.3637,1,1,19,20,1,0,0,0,0,1,0,0,0,0,0
1512,10235 NW 71 Ter,FL,4.0,4.0,549900.0,0,25.838,-80.3293,1,1,19,20,1,0,0,0,0,0,0,0,1,0,0
1513,10240 NW 76th Ter,FL,4.0,3.0,599000.0,0,25.8427,-80.3835,1,1,19,20,1,0,0,0,0,1,0,0,0,0,0
1514,10243 NW 72nd St,FL,3.0,3.0,395000.0,0,25.8378,-80.3792,1,1,19,20,1,0,0,0,0,0,0,0,1,0,0
1515,10250 NW 72nd St #0,FL,3.0,3.0,465000.0,0,25.839,-80.3733,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1516,10251 NW 72nd Ter #10251,FL,3.0,4.0,458000.0,0,25.8382,-80.3748,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1517,10266 NW 86th St,FL,3.0,3.0,530000.0,0,25.8533,-80.2226,1,1,12,20,1,0,0,0,0,1,0,0,0,0,0
1518,10298 NW 88th Ter #0,FL,3.0,4.0,429000.0,0,25.9267,-80.3455,1,1,12,20,1,0,0,0,1,0,0,0,0,0,0
1519,10305 NW 43 TERRACE,FL,2.0,4.0,723000.0,1,25.8315,-80.3644,1,3,19,20,1,0,0,0,0,1,0,0,0,0,0
1520,10321 NW 68th St,FL,4.0,4.0,595000.0,0,25.8353,-80.3358,1,1,19,20,1,0,0,0,0,1,0,0,0,0,0
1521,10341 NW 64th Ln #10341,FL,5.0,4.0,594000.0,0,25.8316,-80.338,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1522,10392 NW 76th Ter,FL,4.0,4.0,789990.0,0,25.6973,-80.3638,1,1,14,20,1,0,0,0,0,1,0,0,0,0,0
1523,10395 NW 88th Ter #10395,FL,3.0,3.0,350000.0,0,25.8543,-80.366,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1524,10426 NW 64th Ter,FL,4.0,4.0,499000.0,0,25.8317,-80.3665,1,1,19,20,1,0,0,0,0,1,0,0,0,0,0
1525,10455 NW 82 st 35,FL,2.0,3.0,336326.0,0,25.848,-80.3686,1,3,19,20,1,0,0,0,1,0,0,0,0,0,0
1526,10461 NW 82nd St #5,FL,3.0,3.0,344900.0,0,25.8501,-80.3683,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1527,10489 NW 79th Ter,FL,4.0,4.0,510000.0,0,25.8459,-80.3675,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1528,10535 NW 79 St,FL,3.0,4.0,450000.0,0,25.9732,-80.1935,1,1,23,20,1,0,0,0,0,1,0,0,0,0,0
1529,10630 NW 88th St #112,FL,2.0,3.0,330000.0,0,25.8512,-80.3687,1,1,19,20,1,0,0,0,1,0,0,0,0,0,0
1530,10750 NW 66TH ST 411,FL,2.0,2.0,303000.0,1,25.8317,-80.3709,1,3,19,20,1,0,0,0,1,0,0,0,0,0,0
